batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:03:10.148,0:03:11.183,1035,"['(', 'STÖHNT', ')']",batman_the_killing_joke_2016_german_720p_bluray_40.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:03:14.277,0:03:16.609,2332,"['Willst', 'du', 'echt', 'aus', ""'nem"", 'Raubüberfall', ""'nen"", 'Mord', 'machen', '?']",batman_the_killing_joke_2016_german_720p_bluray_41.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:03:16.780,0:03:18.566,1786,"['Gibt', ""'s"", 'für', 'dich', ""'n"", ""ander'n"", 'Ausweg', '?']",batman_the_killing_joke_2016_german_720p_bluray_42.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:03:19.074,0:03:21.030,1956,"['BATGIRL', ':', 'Du', 'steckst', 'in', ""'ner"", 'misslichen', 'Lage', '.']",batman_the_killing_joke_2016_german_720p_bluray_43.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:03:21.868,0:03:24.359,2491,"['Sie', 'zu', 'verschlimmern', ',', 'wär', ""'"", 'jetzt', 'doch', 'sinnlos', '.']",batman_the_killing_joke_2016_german_720p_bluray_44.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:03:24.788,0:03:25.948,1160,"['(', 'MOTORENGERÄUSCH', ')']",batman_the_killing_joke_2016_german_720p_bluray_45.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:03:26.331,0:03:27.320,989,"['(', 'ÄCHZT', ')']",batman_the_killing_joke_2016_german_720p_bluray_46.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:03:28.166,0:03:29.201,1035,"['Siehst', 'du', '?']",batman_the_killing_joke_2016_german_720p_bluray_47.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:03:30.460,0:03:31.575,1115,"['Wolltest', 'du', 'verhandeln', '?']",batman_the_killing_joke_2016_german_720p_bluray_48.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:03:31.753,0:03:32.913,1160,"['Er', 'hätte', 'mir', 'nichts', 'getan', '.']",batman_the_killing_joke_2016_german_720p_bluray_49.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:03:33.088,0:03:34.294,1206,"['Wusste', 'er', 'das', 'auch', '?']",batman_the_killing_joke_2016_german_720p_bluray_50.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:03:34.798,0:03:37.130,2332,"['Ein', 'bisschen', 'Glauben', 'schadet', 'manchmal', 'nicht', '.']",batman_the_killing_joke_2016_german_720p_bluray_51.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:03:39.511,0:03:40.796,1285,"['Und', 'wo', 'stecken', 'die', 'Fahrer', '?']",batman_the_killing_joke_2016_german_720p_bluray_52.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:03:40.971,0:03:42.256,1285,"['Abgehauen', '.']",batman_the_killing_joke_2016_german_720p_bluray_53.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:03:42.431,0:03:43.637,1206,"['Aber', 'die', 'Nacht', 'ist', 'noch', 'jung', '.']",batman_the_killing_joke_2016_german_720p_bluray_54.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:03:44.891,0:03:45.880,989,"['(', 'SCHNAPPT', 'NACH', 'LUFT', ')']",batman_the_killing_joke_2016_german_720p_bluray_55.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:03:46.059,0:03:48.345,2286,"['Ich', 'muss', 'jetzt', 'etwas', 'allein', 'sein', '.']",batman_the_killing_joke_2016_german_720p_bluray_56.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:03:49.271,0:03:51.227,1956,"['Oh', '.', 'Logisch', '.', 'Klar', '.']",batman_the_killing_joke_2016_german_720p_bluray_57.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:03:51.398,0:03:52.979,1581,"['(', 'MANN', 'STÖHNT', ')']",batman_the_killing_joke_2016_german_720p_bluray_58.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:03:53.150,0:03:55.607,2457,"['-Vielleicht', 'sehen', 'wir', 'uns-', '-', '(', 'MANN', 'SCHREIT', ')']",batman_the_killing_joke_2016_german_720p_bluray_59.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:03:56.236,0:03:57.271,1035,"['...', 'später', '.']",batman_the_killing_joke_2016_german_720p_bluray_60.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:04:09.249,0:04:10.329,1080,"['Echt', ""'ne"", 'Menge', 'Fotos', '.']",batman_the_killing_joke_2016_german_720p_bluray_61.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:04:10.500,0:04:13.537,3037,"['Mein', 'Onkel', 'hat', ""'s"", 'mit', 'der', 'Familie', '.', 'Wenn', 'sie', 'gehorcht', ',', 'zumindest', '.']",batman_the_killing_joke_2016_german_720p_bluray_62.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:04:18.508,0:04:20.169,1661,"['Seine', 'Helligkeit', 'enuartet', 'uns', '.']",batman_the_killing_joke_2016_german_720p_bluray_63.mkv
